83,4,747.53,237.64,185.77999999999997,101.61000000000001,1,1,1.0
84,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
84,4,737.24,238.76,188.91999999999996,103.16000000000003,1,1,1.0
85,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
85,4,726.95,239.88,192.05999999999995,104.69999999999999,1,1,1.0
86,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
86,4,716.67,241.01,195.19000000000005,106.23000000000002,1,1,1.0
87,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
87,4,706.38,242.13,198.34000000000003,107.76999999999998,1,1,1.0
88,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
88,4,696.09,243.25,201.48000000000002,109.32,1,1,1.0
89,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
89,4,685.81,244.37,204.61,110.86000000000001,1,1,1.0
90,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
90,4,675.52,245.49,207.75,112.39999999999998,1,1,1.0
91,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
91,4,665.23,246.61,210.89999999999998,113.94999999999999,1,1,1.0
92,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
92,4,654.95,247.73,214.02999999999997,115.49000000000004,1,1,1.0
93,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
93,4,644.66,248.85,217.17000000000007,117.03,1,1,1.0
94,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
94,4,634.37,249.97,220.30999999999995,118.57000000000002,1,1,1.0
95,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
95,4,624.09,251.09,223.44999999999993,120.11999999999998,1,1,1.0
96,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
96,4,613.8,252.22,226.59000000000003,121.65,1,1,1.0
97,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
97,4,603.51,253.34,229.73000000000002,123.18999999999997,1,1,1.0
98,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
98,4,593.23,254.46,232.86,124.72999999999999,1,1,1.0
99,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
99,4,582.94,255.58,236.01,126.28,1,1,1.0
100,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
100,4,572.65,256.7,239.14999999999998,127.82,1,1,1.0
100,5,523.67,262.57,101.19000000000005,43.670000000000016,1,1,1.0
101,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
101,4,552.91,258.46,247.76,131.42000000000002,1,1,1.0
101,5,507.96,263.76,102.15000000000003,43.85000000000002,1,1,1.0
102,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
102,4,533.16,260.23,256.38,135.01,1,1,1.0
102,5,492.24,264.95,103.12,44.03000000000003,1,1,1.0
103,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
103,4,513.41,261.99,265.01,138.61,1,1,1.0
103,5,476.52,266.15,104.09000000000003,44.200000000000045,1,1,1.0
103,6,701.01,249.25,90.52999999999997,39.410000000000025,1,1,1.0
104,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
104,4,493.67,263.75,273.61999999999995,142.22000000000003,1,1,1.0
104,5,460.8,267.34,105.06,44.38000000000005,1,1,1.0
104,6,687.68,250.04,91.7600000000001,39.859999999999985,1,1,1.0
105,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
105,4,473.92,265.51,282.23999999999995,145.82,1,1,1.0
105,5,445.08,268.54,106.03000000000003,44.549999999999955,1,1,1.0
105,6,674.34,250.82,92.99000000000001,40.31,1,1,1.0
106,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
106,4,454.17,267.28,290.85999999999996,149.41000000000003,1,1,1.0
106,5,429.37,269.73,106.99000000000001,44.74000000000001,1,1,1.0
106,6,661.0,251.61,94.22000000000003,40.75999999999999,1,1,1.0
107,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
107,4,434.43,269.04,299.46999999999997,153.01,1,1,1.0
107,5,413.65,270.93,107.96000000000004,44.90999999999997,1,1,1.0
107,6,647.67,252.4,95.44000000000005,41.20000000000002,1,1,1.0
108,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
108,4,414.68,270.8,308.09,156.61,1,1,1.0
108,5,397.93,272.12,108.93,45.089999999999975,1,1,1.0
108,6,634.33,253.18,96.67999999999995,41.65999999999997,1,1,1.0
109,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
109,4,394.93,272.57,316.71999999999997,160.2,1,1,1.0
109,5,382.21,273.31,109.90000000000003,45.26999999999998,1,1,1.0
109,6,621.0,253.97,97.89999999999998,42.099999999999994,1,1,1.0
110,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
110,4,375.19,274.33,325.33,163.8,1,1,1.0
110,5,366.49,274.51,110.87,45.44,1,1,1.0
110,6,607.66,254.75,99.13,42.56,1,1,1.0
111,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
111,4,355.44,276.09,333.95,167.41000000000003,1,1,1.0
111,5,350.77,275.7,111.83000000000004,45.620000000000005,1,1,1.0
111,6,594.33,255.54,100.34999999999991,43.01000000000002,1,1,1.0
112,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
112,4,335.69,277.85,342.57,171.01,1,1,1.0
112,5,335.06,276.9,112.79000000000002,45.80000000000001,1,1,1.0
112,6,580.99,256.33,101.59000000000003,43.44999999999999,1,1,1.0
113,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
113,4,315.95,279.62,351.18,174.60000000000002,1,1,1.0
113,5,319.34,278.09,113.76000000000005,45.98000000000002,1,1,1.0
113,6,567.66,257.11,102.81000000000006,43.90999999999997,1,1,1.0
114,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
114,4,296.2,281.38,359.8,178.2,1,1,1.0
114,5,303.62,279.29,114.73000000000002,46.14999999999998,1,1,1.0
114,6,554.32,257.9,104.03999999999996,44.35000000000002,1,1,1.0
115,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
115,4,276.45,283.14,368.43,181.8,1,1,1.0
115,5,287.9,280.48,115.70000000000005,46.329999999999984,1,1,1.0
115,6,540.99,258.68,105.26999999999998,44.81,1,1,1.0
116,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
116,4,256.71,284.91,377.04,185.39,1,1,1.0
116,5,272.18,281.67,116.67000000000002,46.50999999999999,1,1,1.0
116,6,527.65,259.47,106.5,45.25,1,1,1.0
117,9,895.92,210.91,64.08000000000004,67.1,1,1,1.0
117,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
117,4,236.96,286.67,385.65999999999997,188.99,1,1,1.0
117,5,256.47,282.87,117.63,46.68000000000001,1,1,1.0
117,6,514.32,260.25,107.71999999999991,45.70999999999998,1,1,1.0
118,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
118,4,217.21,288.43,394.28,192.58999999999997,1,1,1.0
118,5,240.75,284.06,118.60000000000002,46.870000000000005,1,1,1.0
118,6,500.98,261.04,108.94999999999993,46.15999999999997,1,1,1.0
119,9,884.74,214.11,75.09000000000003,63.89999999999998,1,1,1.0
119,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
119,4,197.47,290.2,402.89,196.19,1,1,1.0
119,5,225.03,285.26,119.57000000000002,47.04000000000002,1,1,1.0
119,6,487.65,261.83,110.18000000000006,46.60000000000002,1,1,1.0
120,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
120,4,177.72,291.96,411.51,199.79000000000002,1,1,1.0
120,5,209.31,286.45,120.54000000000002,47.22000000000003,1,1,1.0
120,6,474.31,262.61,111.41000000000003,47.06,1,1,1.0
121,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
121,4,157.97,293.72,420.14,203.39,1,1,1.0
121,5,193.59,287.64,121.51000000000002,47.400000000000034,1,1,1.0
121,6,460.98,263.4,112.63,47.5,1,1,1.0
122,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
122,4,138.23,295.48,428.75,206.99,1,1,1.0
122,5,177.88,288.84,122.47000000000003,47.57000000000005,1,1,1.0
122,6,447.64,264.18,113.86000000000001,47.95999999999998,1,1,1.0
123,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
123,4,118.48,297.25,437.37,210.57999999999998,1,1,1.0
123,5,162.16,290.03,123.44000000000003,47.75,1,1,1.0
123,6,434.31,264.97,115.08999999999997,48.39999999999998,1,1,1.0
123,7,856.24,214.1,85.21000000000004,66.03,1,1,1.0
124,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
124,4,98.73,299.01,445.99,214.18000000000006,1,1,1.0
124,5,146.44,291.23,124.41000000000003,47.93000000000001,1,1,1.0
124,6,417.96,265.94,116.32,48.860000000000014,1,1,1.0
124,7,849.04,214.66,86.24000000000001,66.03999999999999,1,1,1.0
125,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
125,4,78.99,300.77,454.6,217.77999999999997,1,1,1.0
125,5,130.72,292.42,125.38000000000002,48.10999999999996,1,1,1.0
125,6,401.61,266.92,117.53999999999996,49.30000000000001,1,1,1.0
125,7,841.84,215.22,87.27999999999997,66.03999999999999,1,1,1.0
126,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
126,4,59.24,302.54,463.22,221.37999999999994,1,1,1.0
126,5,115.0,293.62,126.35,48.27999999999997,1,1,1.0
126,6,385.26,267.89,118.76999999999998,49.75999999999999,1,1,1.0
126,7,834.64,215.79,88.31000000000006,66.03,1,1,1.0
127,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
127,4,39.49,304.3,471.84999999999997,224.97999999999996,1,1,1.0
127,5,99.29,294.81,127.30999999999999,48.45999999999998,1,1,1.0
127,6,368.91,268.87,120.0,50.19999999999999,1,1,1.0
127,7,827.44,216.35,89.34999999999991,66.03,1,1,1.0
128,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
128,4,19.75,306.06,480.46,228.57999999999998,1,1,1.0
128,5,83.57,296.0,128.28,48.639999999999986,1,1,1.0
128,6,352.56,269.84,121.23000000000002,50.650000000000034,1,1,1.0
128,7,820.24,216.91,90.38,66.03999999999999,1,1,1.0
129,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
129,4,0.0,307.82,489.08,232.18,1,1,1.0
129,5,67.85,297.2,129.25,48.81,1,1,1.0
129,6,336.21,270.81,122.45000000000005,51.110000000000014,1,1,1.0
129,7,813.04,217.47,91.41000000000008,66.03999999999999,1,1,1.0
130,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
130,4,0.0,311.29,470.71,228.70999999999998,1,1,1.0
130,5,52.13,298.39,130.22,49.0,1,1,1.0
130,6,319.85,271.79,123.69,51.549999999999955,1,1,1.0
130,7,805.84,218.03,92.44999999999993,66.03999999999999,1,1,1.0
131,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
131,4,0.0,314.75,452.33,225.25,1,1,1.0
131,5,36.41,299.59,131.19,49.170000000000016,1,1,1.0
131,6,303.5,272.76,124.92000000000002,52.00999999999999,1,1,1.0
131,7,798.64,218.6,93.48000000000002,66.03,1,1,1.0
132,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
132,4,0.0,318.21,433.96,221.79000000000002,1,1,1.0
132,5,20.69,300.78,132.16,49.35000000000002,1,1,1.0
132,6,287.15,273.74,126.15000000000003,52.44999999999999,1,1,1.0
132,7,791.44,219.16,94.51999999999998,66.03,1,1,1.0
133,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
133,4,0.0,321.67,415.59,218.32999999999998,1,1,1.0
133,5,4.98,301.97,133.12,49.52999999999997,1,1,1.0
133,6,270.8,274.71,127.37,52.900000000000034,1,1,1.0
133,7,784.24,219.72,95.54999999999995,66.03999999999999,1,1,1.0
134,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
134,4,0.0,325.13,397.22,214.87,1,1,1.0
134,5,3.73,303.04,116.0,49.52999999999997,1,1,1.0
134,6,254.45,275.69,128.60000000000002,53.35000000000002,1,1,1.0
134,7,777.04,220.28,96.59000000000003,66.03999999999999,1,1,1.0
135,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
135,4,0.0,328.59,378.84,211.41000000000003,1,1,1.0
135,5,2.49,304.11,98.86,49.51999999999998,1,1,1.0
135,6,238.1,276.66,129.83,53.799999999999955,1,1,1.0
135,7,769.84,220.84,97.62,66.03999999999999,1,1,1.0
136,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
136,4,0.0,332.06,360.47,207.94,1,1,1.0
136,5,1.24,305.17,81.74000000000001,49.52999999999997,1,1,1.0
136,6,221.75,277.63,131.06,54.25999999999999,1,1,1.0
136,7,762.64,221.41,98.65999999999997,66.03,1,1,1.0
137,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
137,4,0.0,335.52,342.1,204.48000000000002,1,1,1.0
137,6,205.4,278.61,132.28,54.69999999999999,1,1,1.0
137,7,755.44,221.97,99.68999999999994,66.03,1,1,1.0
138,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
138,4,0.0,338.98,323.72,201.01999999999998,1,1,1.0
138,6,189.05,279.58,133.51,55.150000000000034,1,1,1.0
138,7,748.24,222.53,100.72000000000003,66.03999999999999,1,1,1.0
139,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
139,4,0.0,342.44,305.35,197.56,1,1,1.0
139,6,172.7,280.56,134.74,55.60000000000002,1,1,1.0
139,7,741.04,223.09,101.75999999999999,66.03999999999999,1,1,1.0
140,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
140,4,0.0,345.9,286.98,194.10000000000002,1,1,1.0
140,6,156.35,281.53,135.97,56.05000000000001,1,1,1.0
140,7,733.84,223.66,102.78999999999996,66.03,1,1,1.0
141,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
141,6,140.0,282.51,137.2,56.5,1,1,1.0
141,7,726.64,224.22,103.83000000000004,66.03,1,1,1.0
142,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
142,6,123.65,283.48,138.42,56.94999999999999,1,1,1.0
142,7,719.44,224.78,104.8599999999999,66.03,1,1,1.0
143,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
143,6,107.3,284.45,139.64999999999998,57.410000000000025,1,1,1.0
143,7,712.24,225.34,105.89999999999998,66.03999999999999,1,1,1.0
144,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
144,6,90.95,285.43,140.88,57.849999999999966,1,1,1.0
144,7,705.04,225.9,106.93000000000006,66.03999999999999,1,1,1.0
145,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
145,6,74.6,286.4,142.11,58.30000000000001,1,1,1.0
145,7,697.84,226.47,107.96999999999991,66.03,1,1,1.0
146,10,697.28,224.76,114.5,72.42000000000002,1,1,1.0
146,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
146,6,58.25,287.38,143.33,58.75,1,1,1.0
146,7,690.64,227.03,109.0,66.03,1,1,1.0
147,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
147,6,41.9,288.35,144.56,59.19999999999999,1,1,1.0
147,7,683.44,227.59,110.02999999999997,66.03999999999999,1,1,1.0
148,11,802.73,447.36,127.80999999999995,91.05999999999995,1,1,1.0
148,10,682.9,224.76,110.76999999999998,74.01999999999998,1,1,1.0
148,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
148,6,25.55,289.33,145.79,59.650000000000034,1,1,1.0
148,7,676.24,228.15,111.06999999999994,66.03999999999999,1,1,1.0
149,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
149,6,9.2,290.3,147.02,60.099999999999966,1,1,1.0
149,7,669.04,228.71,112.10000000000002,66.03999999999999,1,1,1.0
150,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
150,6,6.9,290.97,131.34,60.099999999999966,1,1,1.0
150,7,661.84,229.28,113.13999999999999,66.03,1,1,1.0
151,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
151,6,4.6,291.63,115.67,60.10000000000002,1,1,1.0
151,7,654.64,229.84,114.16999999999996,66.03,1,1,1.0
152,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
152,6,2.3,292.3,100.0,60.099999999999966,1,1,1.0
152,7,647.44,230.4,115.20999999999992,66.03999999999999,1,1,1.0
152,8,834.94,432.98,115.02999999999997,86.26999999999998,1,1,1.0
153,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
153,7,637.78,230.96,116.25,66.03999999999999,1,1,1.0
153,8,841.6,429.25,113.38,86.26999999999998,1,1,1.0
154,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
154,7,628.13,231.52,117.26999999999998,66.03999999999999,1,1,1.0
154,8,848.25,425.52,111.75,86.27000000000004,1,1,1.0
155,1,205.31,247.05,100.69999999999999,48.110000000000014,1,1,1.0
